ID,year,host,country,temp,precipitation,elevation,gold,silver,bronze,population,GDP,participate,medals,athletes,time
82,1998,0,Peru ,65.7,.3,6768,0,0,0,25.206817,.2251,0,0,0,6
82,2002,0,Peru ,65.7,.3,6768,0,0,0,26.729909,.2124,0,0,0,7
82,2006,0,Peru ,65.7,.3,6768,0,0,0,28.030688,.3298,0,0,0,8
82,2010,0,Peru ,65.7,.3,6768,0,0,0,29.26283,.5386,1,0,3,9
82,2014,0,Peru ,65.7,.3,6768,0,0,0,29.9878,.3298,1,0,3,10
83,1980,0,Phillippines,86.40000000000001,19,2954,0,0,0,47.398432,.0685,0,0,0,1
83,1984,0,Phillippines,86.40000000000001,19,2954,0,0,0,52.872611,.0594,0,0,0,2
83,1988,0,Phillippines,86.40000000000001,19,2954,0,0,0,58.867229,.0644,1,0,1,3
83,1992,0,Phillippines,86.40000000000001,19,2954,0,0,0,64.99650699999999,.0815,1,0,1,4
83,1994,0,Phillippines,86.40000000000001,19,2954,0,0,0,68.05080700000001,.0942,0,0,0,5
83,1998,0,Phillippines,86.40000000000001,19,2954,0,0,0,74.393147,.0971,0,0,0,6
83,2002,0,Phillippines,86.40000000000001,19,2954,0,0,0,80.95365200000001,.1005,0,0,0,7
83,2006,0,Phillippines,86.40000000000001,19,2954,0,0,0,87.366573,.1399,0,0,0,8
83,2010,0,Phillippines,86.40000000000001,19,2954,0,0,0,93.444322,.2136,0,0,0,9
83,2014,0,Phillippines,86.40000000000001,19,2954,0,0,0,96.70676400000001,.1399,1,0,1,10
84,1980,0,Poland ,32.2,21,2499,0,0,0,35.57415,,1,0,30,1
84,1984,0,Poland ,32.2,21,2499,0,0,0,36.904134,,1,0,30,2
84,1988,0,Poland ,32.2,21,2499,0,0,0,37.824487,.182,1,0,33,3
84,1992,0,Poland ,32.2,21,2499,0,0,0,38.363667,.2406,1,0,53,4
84,1994,0,Poland ,32.2,21,2499,0,0,0,38.542652,.2813,1,0,28,5
84,1998,0,Poland ,32.2,21,2499,0,0,0,38.663481,.4472,1,0,39,6
84,2002,0,Poland ,32.2,21,2499,0,1,1,38.230364,.5184,1,2,27,7
84,2006,0,Poland ,32.2,21,2499,0,1,1,38.141267,.8958,1,2,48,8
84,2010,0,Poland ,32.2,21,2499,1,3,2,38.183683,1.2302,1,6,50,9
84,2014,0,Poland ,32.2,21,2499,4,1,1,38.535873,.8958,1,6,59,10
85,1980,0,Portugal ,58.6,99.90000000000001,2351,0,0,0,9.766311999999999,.3323,0,0,0,1
85,1984,0,Portugal ,58.6,99.90000000000001,2351,0,0,0,9.996231999999999,.2489,0,0,0,2
85,1988,0,Portugal ,58.6,99.90000000000001,2351,0,0,0,10.01961,.5549,1,0,5,3
85,1992,0,Portugal ,58.6,99.90000000000001,2351,0,0,0,9.952494,1.0666,0,0,0,4
85,1994,0,Portugal ,58.6,99.90000000000001,2351,0,0,0,9.991524999999999,.9844000000000001,1,0,1,5
85,1998,0,Portugal ,58.6,99.90000000000001,2351,0,0,0,10.160196,1.2092,1,0,2,6
85,2002,0,Portugal ,58.6,99.90000000000001,2351,0,0,0,10.419631,1.2696,0,0,0,7
85,2006,0,Portugal ,58.6,99.90000000000001,2351,0,0,0,10.522288,1.9177,1,0,1,8
85,2010,0,Portugal ,58.6,99.90000000000001,2351,0,0,0,10.5731,2.1653,1,0,1,9
85,2014,0,Portugal ,58.6,99.90000000000001,2351,0,0,0,10.514844,1.9177,1,0,2,10
86,1980,0,Puerto Rico,83.2,95.5,1338,0,0,0,3.206,.4503,0,0,0,1
86,1984,0,Puerto Rico,83.2,95.5,1338,0,0,0,3.34419,.573,1,0,1,2
86,1988,0,Puerto Rico,83.2,95.5,1338,0,0,0,3.473898,.7536000000000001,1,0,10,3
86,1992,0,Puerto Rico,83.2,95.5,1338,0,0,0,3.585176,.9659,1,0,6,4
86,1994,0,Puerto Rico,83.2,95.5,1338,0,0,0,3.649237,1.0877,1,0,5,5
86,1998,0,Puerto Rico,83.2,95.5,1338,0,0,0,3.781101,1.4304,1,0,6,6
86,2002,0,Puerto Rico,83.2,95.5,1338,0,0,0,3.823701,1.8732,1,0,2,7
86,2006,0,Puerto Rico,83.2,95.5,1338,0,0,0,3.805214,2.2642,0,0,0,8
86,2010,0,Puerto Rico,83.2,95.5,1338,0,0,0,3.721208,2.6106,0,0,0,9
86,2014,0,Puerto Rico,83.2,95.5,1338,0,0,0,3.667084,2.2642,0,0,0,10
87,1980,0,Romania ,34.7,40,2544,0,0,0,22.242653,,1,0,35,1
87,1984,0,Romania ,34.7,40,2544,0,0,0,22.65594,,1,0,19,2
87,1988,0,Romania ,34.7,40,2544,0,0,0,23.057662,.1753,1,0,14,3
87,1992,0,Romania ,34.7,40,2544,0,0,0,22.794284,.1101,1,0,23,4
87,1994,0,Romania ,34.7,40,2544,0,0,0,22.730211,.1323,1,0,23,5
87,1998,0,Romania ,34.7,40,2544,0,0,0,22.507344,.1871,1,0,16,6
87,2002,0,Romania ,34.7,40,2544,0,0,0,21.730496,.2116,1,0,21,7
87,2006,0,Romania ,34.7,40,2544,0,0,0,21.19376,.5789,1,0,25,8
87,2010,0,Romania ,34.7,40,2544,0,0,0,20.246871,.8139,1,0,29,9
87,2014,0,Romania ,34.7,40,2544,0,0,0,20.076727,.5789,1,0,24,10
88,1980,0,Russia ,25,52,5633,0,0,0,139.01,,0,0,0,1
88,1984,0,Russia ,25,52,5633,0,0,0,142.745,,0,0,0,2
88,1988,0,Russia ,25,52,5633,0,0,0,146.857,,0,0,0,3
88,1992,0,Russia ,25,52,5633,0,0,0,148.689,.3095,0,0,0,4
88,1994,0,Russia ,25,52,5633,11,8,4,148.336,.2663,1,23,113,5
88,1998,0,Russia ,25,52,5633,9,6,3,146.899,.1844,1,18,122,6
88,2002,0,Russia ,25,52,5633,5,4,4,145.3,.2375,1,13,151,7
88,2006,0,Russia ,25,52,5633,8,6,8,142.5,.6947,1,22,178,8
88,2010,0,Russia ,25,52,5633,3,5,7,142.389,1.071,1,15,177,9
88,2014,1,Russia ,25,52,5633,13,11,9,143.533,.6947,1,33,226,10
89,1980,0,San Marino ,45.5,59,755,0,0,0,.021397,,0,0,0,1
89,1984,0,San Marino ,45.5,59,755,0,0,0,.022514,,1,0,3,2
89,1988,0,San Marino ,45.5,59,755,0,0,0,.023571,,1,0,5,3
89,1992,0,San Marino ,45.5,59,755,0,0,0,.024766,,1,0,3,4
89,1994,0,San Marino ,45.5,59,755,0,0,0,.025402,,1,0,3,5
89,1998,0,San Marino ,45.5,59,755,0,0,0,.026321,,0,0,0,6
89,2002,0,San Marino ,45.5,59,755,0,0,0,.028064,3.1355,1,0,1,7
89,2006,0,San Marino ,45.5,59,755,0,0,0,.03013,4.8758,1,0,1,8
89,2010,0,San Marino ,45.5,59,755,0,0,0,.030861,,1,0,1,9
89,2014,0,San Marino ,45.5,59,755,0,0,0,.031247,4.8758,1,0,2,10
90,1980,0,Senegal ,77,2.1,581,0,0,0,5.568908,.0629,0,0,0,1
90,1984,0,Senegal ,77,2.1,581,0,0,0,6.246065,.0433,1,0,1,2
90,1988,0,Senegal ,77,2.1,581,0,0,0,7.062329,.0706,0,0,0,3
90,1992,0,Senegal ,77,2.1,581,0,0,0,7.990968,.0751,1,0,2,4
90,1994,0,Senegal ,77,2.1,581,0,0,0,8.475766,.0457,1,0,1,5
90,1998,0,Senegal ,77,2.1,581,0,0,0,9.387783000000001,.0536,0,0,0,6
90,2002,0,Senegal ,77,2.1,581,0,0,0,10.39005,.0513,0,0,0,7
90,2006,0,Senegal ,77,2.1,581,0,0,0,11.582925,.0808,1,0,1,8
90,2010,0,Senegal ,77,2.1,581,0,0,0,12.950564,.0999,1,0,1,9
90,2014,0,Senegal ,77,2.1,581,0,0,0,13.726021,.0808,0,0,0,10
91,1980,0,Serbia ,40.3,46.9,2169,0,0,0,0,,0,0,0,1
91,1984,0,Serbia ,40.3,46.9,2169,0,0,0,0,,0,0,0,2
91,1988,0,Serbia ,40.3,46.9,2169,0,0,0,0,,0,0,0,3
91,1992,0,Serbia ,40.3,46.9,2169,0,0,0,7.646424,,0,0,0,4
91,1994,0,Serbia ,40.3,46.9,2169,0,0,0,7.734639,,0,0,0,5
91,1998,0,Serbia ,40.3,46.9,2169,0,0,0,7.567745,.2141,0,0,0,6
91,2002,0,Serbia ,40.3,46.9,2169,0,0,0,7.500031,.2014,0,0,0,7
91,2006,0,Serbia ,40.3,46.9,2169,0,0,0,7.411569,.3943,0,0,0,8
91,2010,0,Serbia ,40.3,46.9,2169,0,0,0,7.291436,.5073,1,0,10,9
91,2014,0,Serbia ,40.3,46.9,2169,0,0,0,7.223887,.3943,1,0,8,10
92,1980,0,Serbia and Montenegro,,,,0,0,0,0,,0,0,0,1
92,1984,0,Serbia and Montenegro,,,,0,0,0,0,,0,0,0,2
92,1988,0,Serbia and Montenegro,,,,0,0,0,0,,0,0,0,3
92,1992,0,Serbia and Montenegro,,,,0,0,0,7.646424,,0,0,0,4
92,1994,0,Serbia and Montenegro,,,,0,0,0,7.734639,,0,0,0,5
92,1998,0,Serbia and Montenegro,,,,0,0,0,7.567745,.2141,0,0,0,6
92,2002,0,Serbia and Montenegro,,,,0,0,0,7.500031,.2014,0,0,0,7
92,2006,,Serbia and Montenegro,,,,0,0,0,7.411569,.3943,1,0,6,8
93,1980,0,Slovakia ,36.9,39,2655,0,0,0,4.979815,,0,0,0,1
93,1984,0,Slovakia ,36.9,39,2655,0,0,0,5.127097,.1122,0,0,0,2
93,1988,0,Slovakia ,36.9,39,2655,0,0,0,5.250596,.1919,0,0,0,3
93,1992,0,Slovakia ,36.9,39,2655,0,0,0,5.305016,.269,0,0,0,4
93,1994,0,Slovakia ,36.9,39,2655,0,0,0,5.346331,.3686,1,0,42,5
93,1998,0,Slovakia ,36.9,39,2655,0,0,0,5.390516,.5431,1,0,37,6
93,2002,0,Slovakia ,36.9,39,2655,0,0,0,5.376912,.6442,1,0,49,7
93,2006,0,Slovakia ,36.9,39,2655,0,1,0,5.373054,1.2842,1,1,62,8
93,2010,0,Slovakia ,36.9,39,2655,1,1,1,5.391428,1.6151,1,3,73,9
93,2014,0,Slovakia ,36.9,39,2655,1,0,0,5.407579,1.2842,1,1,62,10
94,1980,0,Slovenia ,37.4,71,2864,0,0,0,1.901315,,0,0,0,1
94,1984,0,Slovenia ,37.4,71,2864,0,0,0,1.932154,,0,0,0,2
94,1988,0,Slovenia ,37.4,71,2864,0,0,0,1.995196,,0,0,0,3
94,1992,0,Slovenia ,37.4,71,2864,0,0,0,1.996498,.6272,1,0,27,4
94,1994,0,Slovenia ,37.4,71,2864,0,0,3,1.989443,.7231,1,3,22,5
94,1998,0,Slovenia ,37.4,71,2864,0,0,0,1.981629,1.0974,1,0,34,6
94,2002,0,Slovenia ,37.4,71,2864,0,0,1,1.99453,1.16,1,1,40,7
94,2006,0,Slovenia ,37.4,71,2864,0,0,0,2.006868,1.9406,1,0,42,8
94,2010,0,Slovenia ,37.4,71,2864,0,2,1,2.048583,2.2898,1,3,50,9
94,2014,0,Slovenia ,37.4,71,2864,2,2,4,2.057159,1.9406,1,8,66,10
95,1980,0,South Africa ,62.1,4,3408,0,0,0,27.576,.2921,0,0,0,1
95,1984,0,South Africa ,62.1,4,3408,0,0,0,30.505361,.2792,0,0,0,2
95,1988,0,South Africa ,62.1,4,3408,0,0,0,33.728498,.3399,0,0,0,3
95,1992,0,South Africa ,62.1,4,3408,0,0,0,36.690739,.3557,0,0,0,4
95,1994,0,South Africa ,62.1,4,3408,0,0,0,38.283223,.3547,1,0,2,5
95,1998,0,South Africa ,62.1,4,3408,0,0,0,41.899683,.3205,1,0,2,6
95,2002,0,South Africa ,62.1,4,3408,0,0,0,45.808736,.2425,1,0,1,7
95,2006,0,South Africa ,62.1,4,3408,0,0,0,48.269753,.5407,1,0,3,8
95,2010,0,South Africa ,62.1,4,3408,0,0,0,50.895698,.7137,1,0,2,9
95,2014,0,South Africa ,62.1,4,3408,0,0,0,52.274945,.5407,0,0,0,10
96,1980,0,South Korea ,34.7,20.8,1950,0,0,0,38.123775,.1674,1,0,10,1
96,1984,0,South Korea ,34.7,20.8,1950,0,0,0,40.405956,.2307,1,0,15,2
96,1988,0,South Korea ,34.7,20.8,1950,0,0,0,42.031247,.446,1,0,33,3
96,1992,0,South Korea ,34.7,20.8,1950,2,1,1,43.747962,.7541,1,4,23,4
96,1994,0,South Korea ,34.7,20.8,1950,4,1,1,44.64154,.9485,1,6,21,5
96,1998,0,South Korea ,34.7,20.8,1950,3,1,2,46.286503,.7463,1,6,37,6
96,2002,0,South Korea ,34.7,20.8,1950,2,2,0,47.622179,1.2094,1,4,48,7
96,2006,0,South Korea ,34.7,20.8,1950,6,3,2,48.371946,1.9676,1,11,40,8
96,2010,0,South Korea ,34.7,20.8,1950,6,6,2,49.410366,2.054,1,14,46,9
96,2014,0,South Korea ,34.7,20.8,1950,3,3,2,50.004441,1.9676,1,8,71,10
97,1980,0,Soviet Union,,,,10,6,6,4.701961,,1,22,86,1
97,1984,0,Soviet Union,,,,6,10,9,5.315479,,1,25,99,2
97,1988,0,Soviet Union,,,,11,9,9,5.738763,,1,29,119,3
98,1980,0,Spain ,49.5,37,3718,0,0,0,37.439035,.6031,1,0,8,1
98,1984,0,Spain ,49.5,37,3718,0,0,0,38.278575,.4361,1,0,13,2
98,1988,0,Spain ,49.5,37,3718,0,0,0,38.715849,.9425,1,0,13,3
98,1992,0,Spain ,49.5,37,3718,0,0,1,39.067745,1.5666,1,1,17,4
98,1994,0,Spain ,49.5,37,3718,0,0,0,39.294967,1.3098,1,0,13,5
98,1998,0,Spain ,49.5,37,3718,0,0,0,39.721108,1.5122,1,0,12,6
98,2002,0,Spain ,49.5,37,3718,0,0,0,41.431558,1.6565,1,0,7,7
98,2006,0,Spain ,49.5,37,3718,0,0,0,44.397319,2.7847,1,0,16,8
98,2010,0,Spain ,49.5,37,3718,0,0,0,46.576897,2.9732,1,0,18,9
98,2014,0,Spain ,49.5,37,3718,0,0,0,46.761264,2.7847,1,0,20,10
99,1980,0,Swaziland,61.9,15.9,1862,0,0,0,.6033730000000001,.0898,0,0,0,1
99,1984,0,Swaziland,61.9,15.9,1862,0,0,0,.680253,.0727,0,0,0,2
99,1988,0,Swaziland,61.9,15.9,1862,0,0,0,.80135,.0864,0,0,0,3
99,1992,0,Swaziland,61.9,15.9,1862,0,0,0,.907947,.1415,1,0,1,4
99,1994,0,Swaziland,61.9,15.9,1862,0,0,0,.944223,.1503,0,0,0,5
99,1998,0,Swaziland,61.9,15.9,1862,0,0,0,1.028694,.1533,0,0,0,6
99,2002,0,Swaziland,61.9,15.9,1862,0,0,0,1.082183,.1131,0,0,0,7
99,2006,0,Swaziland,61.9,15.9,1862,0,0,0,1.118253,.2636,0,0,0,8
99,2010,0,Swaziland,61.9,15.9,1862,0,0,0,1.193148,.3094,0,0,0,9
99,2014,0,Swaziland,61.9,15.9,1862,0,0,0,1.230985,.2636,0,0,0,10
100,1980,0,Sweden ,30.7,39,2111,3,0,1,8.310530999999999,1.6221,1,4,61,1
100,1984,0,Sweden ,30.7,39,2111,4,2,2,8.336605000000001,1.2428,1,8,60,2
100,1988,0,Sweden ,30.7,39,2111,4,0,2,8.436489,2.3277,1,6,91,3
100,1992,0,Sweden ,30.7,39,2111,1,0,3,8.668067000000001,3.112,1,4,73,4
100,1994,0,Sweden ,30.7,39,2111,2,1,0,8.780745,2.4775,1,3,84,5
100,1998,0,Sweden ,30.7,39,2111,0,2,1,8.850974000000001,2.8779,1,3,99,6
100,2002,0,Sweden ,30.7,39,2111,0,2,5,8.924958,2.8119,1,7,102,7
100,2006,0,Sweden ,30.7,39,2111,7,2,5,9.080505000000001,4.3949,1,14,112,8
100,2010,0,Sweden ,30.7,39,2111,5,2,4,9.378126,4.936,1,11,106,9
100,2014,0,Sweden ,30.7,39,2111,2,7,6,9.519373999999999,4.3949,1,15,106,10
101,1980,0,Switzerland ,37.8,65,4634,1,1,3,6.319408,1.7807,1,5,44,1
101,1984,0,Switzerland ,37.8,65,4634,2,2,1,6.441865,1.5601,1,5,42,2
101,1988,0,Switzerland ,37.8,65,4634,5,5,5,6.593386,3.0016,1,15,94,3
101,1992,0,Switzerland ,37.8,65,4634,1,0,2,6.875364,3.7383,1,3,74,4
101,1994,0,Switzerland ,37.8,65,4634,3,4,2,6.993795,3.9567,1,9,59,5
101,1998,0,Switzerland ,37.8,65,4634,2,2,3,7.110001,3.9227,1,7,69,6
101,2002,0,Switzerland ,37.8,65,4634,3,2,6,7.284753,3.935,1,11,110,7
101,2006,0,Switzerland ,37.8,65,4634,5,4,5,7.483934,5.414,1,14,143,8
101,2010,0,Switzerland ,37.8,65,4634,6,0,3,7.824909,7.037,1,9,146,9
101,2014,0,Switzerland ,37.8,65,4634,6,3,2,7.996861,5.414,1,11,168,10
102,1980,0,Tajikistan ,48.9,66.3,7495,0,0,0,3.917642,,0,0,0,1
102,1984,0,Tajikistan ,48.9,66.3,7495,0,0,0,4.400743,,0,0,0,2
102,1988,0,Tajikistan ,48.9,66.3,7495,0,0,0,5.008827,,0,0,0,3
102,1992,0,Tajikistan ,48.9,66.3,7495,0,0,0,5.523207,.0346,0,0,0,4
102,1994,0,Tajikistan ,48.9,66.3,7495,0,0,0,5.702611,.0236,0,0,0,5
102,1998,0,Tajikistan ,48.9,66.3,7495,0,0,0,6.012933,.022,0,0,0,6
102,2002,0,Tajikistan ,48.9,66.3,7495,0,0,0,6.404118,.0191,1,0,1,7
102,2006,0,Tajikistan ,48.9,66.3,7495,0,0,0,6.954522,.0407,1,0,1,8
102,2010,0,Tajikistan ,48.9,66.3,7495,0,0,0,7.627326,.074,1,0,1,9
102,2014,0,Tajikistan ,48.9,66.3,7495,0,0,0,8.008990000000001,.0407,1,0,1,10
103,1980,0,Thailand,90.5,13.3,2576,0,0,0,47.369137,.0683,0,0,0,1
103,1984,0,Thailand,90.5,13.3,2576,0,0,0,51.09039,.0818,0,0,0,2
103,1988,0,Thailand,90.5,13.3,2576,0,0,0,54.956736,.1122,0,0,0,3
103,1992,0,Thailand,90.5,13.3,2576,0,0,0,57.661001,.1933,0,0,0,4
103,1994,0,Thailand,90.5,13.3,2576,0,0,0,58.491145,.2467,0,0,0,5
103,1998,0,Thailand,90.5,13.3,2576,0,0,0,60.903042,.1837,0,0,0,6
103,2002,0,Thailand,90.5,13.3,2576,0,0,0,63.797841,.1989,1,0,1,7
103,2006,0,Thailand,90.5,13.3,2576,0,0,0,65.883961,.3143,1,0,1,8
103,2010,0,Thailand,90.5,13.3,2576,0,0,0,66.402316,.4803,0,0,0,9
103,2014,0,Thailand,90.5,13.3,2576,0,0,0,66.78500099999999,.3143,1,0,1,10
104,1980,0,Timor-Leste,75.90000000000001,44.9,2963,0,0,0,.58073,,0,0,0,1
104,1984,0,Timor-Leste,75.90000000000001,44.9,2963,0,0,0,.638938,,0,0,0,2
104,1988,0,Timor-Leste,75.90000000000001,44.9,2963,0,0,0,.711794,,0,0,0,3
104,1992,0,Timor-Leste,75.90000000000001,44.9,2963,0,0,0,.8048030000000001,,0,0,0,4
104,1994,0,Timor-Leste,75.90000000000001,44.9,2963,0,0,0,.853716,,0,0,0,5
104,1998,0,Timor-Leste,75.90000000000001,44.9,2963,0,0,0,.853069,,0,0,0,6
104,2002,0,Timor-Leste,75.90000000000001,44.9,2963,0,0,0,.899367,.0474,0,0,0,7
104,2006,0,Timor-Leste,75.90000000000001,44.9,2963,0,0,0,1.014439,.0456,0,0,0,8
104,2010,0,Timor-Leste,75.90000000000001,44.9,2963,0,0,0,1.142502,.0818,0,0,0,9
104,2014,0,Timor-Leste,75.90000000000001,44.9,2963,0,0,0,1.210233,.0456,1,0,1,10
105,1980,0,Togo,82.8,81,986,0,0,0,2.720838,.0418,0,0,0,1
105,1984,0,Togo,82.8,81,986,0,0,0,3.140297,.0229,0,0,0,2
105,1988,0,Togo,82.8,81,986,0,0,0,3.579803,.0385,0,0,0,3
105,1992,0,Togo,82.8,81,986,0,0,0,3.985364,.0425,0,0,0,4
105,1994,0,Togo,82.8,81,986,0,0,0,4.181481,.0235,0,0,0,5
105,1998,0,Togo,82.8,81,986,0,0,0,4.62071,.0344,0,0,0,6
105,2002,0,Togo,82.8,81,986,0,0,0,5.123674,.0288,0,0,0,7
105,2006,0,Togo,82.8,81,986,0,0,0,5.685845,.0387,0,0,0,8
105,2010,0,Togo,82.8,81,986,0,0,0,6.306014,.0503,0,0,0,9
105,2014,0,Togo,82.8,81,986,0,0,0,6.642928,.0387,1,0,2,10
106,1980,0,Tonga,77,100,1033,0,0,0,.093007,.0573,0,0,0,1
106,1984,0,Tonga,77,100,1033,0,0,0,.093838,.0685,0,0,0,2
106,1988,0,Tonga,77,100,1033,0,0,0,.094687,.1126,0,0,0,3
106,1992,0,Tonga,77,100,1033,0,0,0,.095443,.1436,0,0,0,4
106,1994,0,Tonga,77,100,1033,0,0,0,.095712,.2025,0,0,0,5
106,1998,0,Tonga,77,100,1033,0,0,0,.096991,.1945,0,0,0,6
106,2002,0,Tonga,77,100,1033,0,0,0,.099083,.1835,0,0,0,7
106,2006,0,Tonga,77,100,1033,0,0,0,.101617,.2913,0,0,0,8
106,2010,0,Tonga,77,100,1033,0,0,0,.104098,.3547,0,0,0,9
106,2014,0,Tonga,77,100,1033,0,0,0,.104941,.2913,1,0,1,10
107,1980,0,Trinidad and Tobago,87.8,42.9,940,0,0,0,1.085308,.5746,0,0,0,1
107,1984,0,Trinidad and Tobago,87.8,42.9,940,0,0,0,1.155701,.6711,0,0,0,2
107,1988,0,Trinidad and Tobago,87.8,42.9,940,0,0,0,1.20489,.3732,0,0,0,3
107,1992,0,Trinidad and Tobago,87.8,42.9,940,0,0,0,1.237486,.447,0,0,0,4
107,1994,0,Trinidad and Tobago,87.8,42.9,940,0,0,0,1.250316,.3957,1,0,2,5
107,1998,0,Trinidad and Tobago,87.8,42.9,940,0,0,0,1.262544,.4787,1,0,2,6
107,2002,0,Trinidad and Tobago,87.8,42.9,940,0,0,0,1.277723,.705,1,0,2,7
107,2006,0,Trinidad and Tobago,87.8,42.9,940,0,0,0,1.303478,1.4163,0,0,0,8
107,2010,0,Trinidad and Tobago,87.8,42.9,940,0,0,0,1.328095,1.5562,0,0,0,9
107,2014,0,Trinidad and Tobago,87.8,42.9,940,0,0,0,1.337439,1.4163,0,0,0,10
108,1980,0,Turkey ,48.6,83.40000000000001,5166,0,0,0,43.90579,.1567,0,0,0,1
108,1984,0,Turkey ,48.6,83.40000000000001,5166,0,0,0,48.138191,.1246,1,0,7,2
108,1988,0,Turkey ,48.6,83.40000000000001,5166,0,0,0,52.125597,.1743,1,0,8,3
108,1992,0,Turkey ,48.6,83.40000000000001,5166,0,0,0,55.815175,.285,1,0,8,4
108,1994,0,Turkey ,48.6,83.40000000000001,5166,0,0,0,57.613441,.2268,1,0,1,5
108,1998,0,Turkey ,48.6,83.40000000000001,5166,0,0,0,61.308204,.4392,1,0,1,6
108,2002,0,Turkey ,48.6,83.40000000000001,5166,0,0,0,65.0223,.3576,1,0,3,7
108,2006,0,Turkey ,48.6,83.40000000000001,5166,0,0,0,68.62633700000001,.7736,1,0,6,8
108,2010,0,Turkey ,48.6,83.40000000000001,5166,0,0,0,72.137546,1.0135,1,0,5,9
108,2014,0,Turkey ,48.6,83.40000000000001,5166,0,0,0,73.997128,.7736,1,0,6,10
109,1980,0,US Virgin Islands,86,48,474,0,0,0,.097,.7503,0,0,0,1
109,1984,0,US Virgin Islands,86,48,474,0,0,0,.108,.9124,0,0,0,2
109,1988,0,US Virgin Islands,86,48,474,0,0,0,.1045,1.1527,1,0,8,3
109,1992,0,US Virgin Islands,86,48,474,0,0,0,.105711,1.6752,1,0,12,4
109,1994,0,US Virgin Islands,86,48,474,0,0,0,.107317,,1,0,8,5
109,1998,0,US Virgin Islands,86,48,474,0,0,0,.108535,,1,0,7,6
109,2002,0,US Virgin Islands,86,48,474,0,0,0,.108208,,1,0,8,7
109,2006,0,US Virgin Islands,86,48,474,0,0,0,.1077,,1,0,1,8
109,2010,0,US Virgin Islands,86,48,474,0,0,0,.106267,,0,0,0,9
109,2014,0,US Virgin Islands,86,48,474,0,0,0,.105275,,1,0,1,10
110,1980,0,Ukraine ,30.4,36,2061,0,0,0,49.973757,,0,0,0,1
110,1984,0,Ukraine ,30.4,36,2061,0,0,0,50.754,,0,0,0,2
110,1988,0,Ukraine ,30.4,36,2061,0,0,0,51.521,.145,0,0,0,3
110,1992,0,Ukraine ,30.4,36,2061,0,0,0,52.150266,.1418,0,0,0,4
110,1994,0,Ukraine ,30.4,36,2061,1,0,1,51.921041,.1012,1,2,37,5
110,1998,0,Ukraine ,30.4,36,2061,0,1,0,50.143939,.0835,1,1,56,6
110,2002,0,Ukraine ,30.4,36,2061,0,0,0,48.2025,.0879,1,0,68,7
110,2006,0,Ukraine ,30.4,36,2061,0,0,2,46.78775,.2303,1,2,53,8
110,2010,0,Ukraine ,30.4,36,2061,0,0,0,45.8707,.2974,1,0,47,9
110,2014,0,Ukraine ,30.4,36,2061,1,0,1,45.5933,.2303,1,2,43,10
111,1992,0,Unified Team (Former Soviet),,,,9,6,8,,,1,23,129,4
112,1980,1,United States ,38.3,92.7,6194,6,4,2,227.225,1.2598,1,12,101,1
112,1984,0,United States ,38.3,92.7,6194,4,4,0,235.825,1.7134,1,8,107,2
112,1988,0,United States ,38.3,92.7,6194,2,1,3,244.499,2.1483,1,6,167,3
112,1992,0,United States ,38.3,92.7,6194,5,4,2,256.514,2.5493,1,11,147,4
112,1994,0,United States ,38.3,92.7,6194,6,5,2,263.126,2.7776,1,13,147,5
112,1998,0,United States ,38.3,92.7,6194,6,3,4,275.854,3.2949,1,13,186,6
112,2002,1,United States ,38.3,92.7,6194,10,13,11,287.625193,3.8175,1,34,202,7
112,2006,0,United States ,38.3,92.7,6194,9,9,7,298.379912,4.6444,1,25,211,8
112,2010,0,United States ,38.3,92.7,6194,9,15,13,309.326225,4.8358,1,37,215,9
112,2014,0,United States ,38.3,92.7,6194,9,7,12,313.91404,4.6444,1,28,230,10
113,1980,0,Uruguay,59,86.40000000000001,514,0,0,0,2.915735,.3486,0,0,0,1
113,1984,0,Uruguay,59,86.40000000000001,514,0,0,0,2.992644,.1621,0,0,0,2
113,1988,0,Uruguay,59,86.40000000000001,514,0,0,0,3.069112,.2676,0,0,0,3
113,1992,0,Uruguay,59,86.40000000000001,514,0,0,0,3.154657,.4082,0,0,0,4
113,1994,0,Uruguay,59,86.40000000000001,514,0,0,0,3.201235,.5459000000000001,0,0,0,5
113,1998,0,Uruguay,59,86.40000000000001,514,0,0,0,3.291677,.7712,1,0,1,6
113,2002,0,Uruguay,59,86.40000000000001,514,0,0,0,3.3275,.4089,0,0,0,7
113,2006,0,Uruguay,59,86.40000000000001,514,0,0,0,3.330217,.5879,0,0,0,8
113,2010,0,Uruguay,59,86.40000000000001,514,0,0,0,3.371982,1.152,0,0,0,9
113,2014,0,Uruguay,59,86.40000000000001,514,0,0,0,3.395253,.5879,0,0,0,10
114,1980,0,Uzbekistan,43.2,57.8,4301,0,0,0,16.026812,,0,0,0,1
114,1984,0,Uzbekistan,43.2,57.8,4301,0,0,0,17.778956,,0,0,0,2
114,1988,0,Uzbekistan,43.2,57.8,4301,0,0,0,19.606739,,0,0,0,3
114,1992,0,Uzbekistan,43.2,57.8,4301,0,0,0,21.449,.0604,0,0,0,4
114,1994,0,Uzbekistan,43.2,57.8,4301,1,0,0,22.377,.0576,1,1,7,5
114,1998,0,Uzbekistan,43.2,57.8,4301,0,0,0,24.051,.0623,1,0,4,6
114,2002,0,Uzbekistan,43.2,57.8,4301,0,0,0,25.27185,.0383,1,0,6,7
